Latitude,Longitude,Unique_Squirrel_ID,Shift,Date,Age,Primary_Fur_Color,Location,Specific_Location,Running,Chasing,Climbing,Eating,Foraging,Other_Activities,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from
-73,40,31D-PM-1006-04,PM,10062018,Adult,Gray,Above Ground,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
-73,40,15I-PM-1012-03,PM,10122018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,19C-PM-1018-04,PM,10182018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,10F-PM-1019-12,PM,10192018,Adult,Black,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,False,True
-73,40,18C-PM-1018-01,PM,10182018,nan,Black,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,7B-AM-1008-11,AM,10082018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,40E-AM-1014-02,AM,10142018,Adult,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,True,False,True,False
-73,40,38B-AM-1019-05,AM,10192018,Adult,Gray,Above Ground,nan,False,False,True,False,False,sitting still,False,True,False,False,False,False,False,False
-73,40,3B-AM-1010-09,AM,10102018,Juvenile,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
-73,40,19B-AM-1019-02,AM,10192018,Juvenile,Gray,Ground Plane,nan,True,False,False,True,False,posing,False,False,False,False,False,False,True,True
-73,40,41B-AM-1010-07,AM,10102018,Adult,Cinnamon,Above Ground,nan,False,False,False,False,False,nan,True,False,False,True,False,True,False,False
-73,40,4G-AM-1006-02,AM,10062018,nan,Gray,Above Ground,tree,False,False,False,False,False,sitting in tree,False,False,False,False,False,False,True,False
-73,40,12F-PM-1007-04,PM,10072018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,3B-AM-1010-08,AM,10102018,Juvenile,Gray,Above Ground,nan,False,False,True,False,False,together w/ #7,False,False,False,False,False,False,True,False
-73,40,17H-PM-1007-02,PM,10072018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,True,False,False,True,False
-73,40,38G-PM-1020-01,PM,10202018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,True,False,False,False,True
-73,40,4D-PM-1008-06,PM,10082018,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,True,False,False,True,False
-73,40,3G-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
-73,40,15H-PM-1008-03,PM,10082018,Adult,Gray,Ground Plane,lawn moving east over Park path,False,False,False,False,False,not sure walk-pause-walk,False,False,False,False,False,False,True,False
-73,40,14G-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
-73,40,5D-AM-1020-01,AM,10202018,Adult,nan,Above Ground,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,5C-AM-1006-02,AM,10062018,Adult,Cinnamon,Above Ground,nan,True,False,True,True,False,nan,False,False,False,False,False,False,True,False
-73,40,42H-AM-1019-02,AM,10192018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,38A-PM-1013-03,PM,10132018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,7G-PM-1018-05,PM,10182018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,31A-AM-1010-05,AM,10102018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,jumping,False,False,False,True,True,False,True,False
-73,40,22C-AM-1013-03,AM,10132018,Juvenile,Cinnamon,Ground Plane,nan,False,False,False,True,True,eating (mushroom),False,False,False,False,False,False,False,True
-73,40,36F-PM-1012-04,PM,10122018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
-73,40,30D-AM-1017-02,AM,10172018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,5C-AM-1006-03,AM,10062018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,13H-PM-1010-05,PM,10102018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,10F-PM-1019-02,PM,10192018,Juvenile,Gray,Ground Plane,"Behind fence, grass",True,False,False,False,False,nan,False,False,False,False,True,False,False,True
-73,40,5I-PM-1008-01,PM,10082018,Adult,Black,Above Ground,in tree by arsenal - climbing,False,False,True,True,False,nan,False,False,False,True,False,False,False,False
-73,40,16D-PM-1010-13,PM,10102018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,21G-AM-1014-07,AM,10142018,Adult,Gray,Above Ground,nan,False,True,True,False,False,nan,False,False,False,False,False,False,False,False
-73,40,22B-PM-1014-05,PM,10142018,nan,Gray,Ground Plane,nan,False,False,False,True,False,eating (eats with head tilted far to the right (tooth issue?)),False,False,False,False,False,False,False,False
-73,40,3D-AM-1006-08,AM,10062018,Adult,Cinnamon,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,True,False,False
-73,40,39H-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,6D-PM-1020-01,PM,10202018,Adult,Gray,Ground Plane,Baseball field,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,12E-PM-1018-06,PM,10182018,Juvenile,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,False,True,False
-73,40,14D-PM-1019-04,PM,10192018,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,False,False
-73,40,3E-PM-1008-03,PM,10082018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
-73,40,17F-PM-1020-03,PM,10202018,Adult,Gray,Above Ground,nan,False,False,True,True,False,nan,False,False,False,False,False,False,False,False
-73,40,22D-PM-1012-04,PM,10122018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,8A-AM-1013-03,AM,10132018,Juvenile,nan,Above Ground,fence,True,True,True,True,False,playing tag together,False,False,False,False,False,True,False,False
-73,40,7E-AM-1006-03,AM,10062018,Adult,Gray,Ground Plane,under a tree,False,False,False,True,False,nan,False,False,False,False,False,False,False,False
-73,40,42G-PM-1014-03,PM,10142018,Adult,Cinnamon,Above Ground,on fence,True,False,False,False,False,prancing,False,False,False,False,False,False,False,True
-73,40,28C-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,Near rock,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,2D-AM-1007-03,AM,10072018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
-73,40,32E-AM-1007-10,AM,10072018,Adult,Black,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,12C-AM-1013-03,AM,10132018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,burying,False,False,False,False,False,False,True,False
-73,40,8F-PM-1012-04,PM,10122018,Adult,Gray,Above Ground,nan,False,False,False,False,False,nan,False,False,False,False,False,False,False,False
-73,40,2H-AM-1006-02,AM,10062018,Adult,Gray,Ground Plane,nan,False,True,True,False,False,nan,False,False,False,False,False,True,False,False
-73,40,36I-AM-1017-05,AM,10172018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,False,True
-73,40,32B-AM-1017-03,AM,10172018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,True,True,True
-73,40,37E-PM-1006-04,PM,10062018,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,12B-AM-1007-02,AM,10072018,Adult,Gray,Ground Plane,nan,False,True,False,False,False,nan,False,False,False,True,False,False,True,False
-73,40,4E-PM-1008-08,PM,10082018,Adult,Gray,Ground Plane,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,True
-73,40,14A-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,True
-73,40,15F-PM-1010-07,PM,10102018,Adult,Gray,Above Ground,on fence,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,9B-PM-1013-07,PM,10132018,Juvenile,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,False,True,False
-73,40,8C-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,True,False,False,True,False
-73,40,6B-PM-1017-04,PM,10172018,Adult,Gray,Ground Plane,nan,True,True,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,5D-AM-1020-02,AM,10202018,Adult,Gray,Ground Plane,nan,False,False,True,False,True,small jumps,False,False,False,False,False,False,False,False
-73,40,40A-AM-1010-04,AM,10102018,Adult,Gray,Ground Plane,bottom great hill,False,False,False,False,True,nan,False,False,False,True,False,False,True,True
-73,40,4E-AM-1020-01,AM,10202018,Adult,Gray,Above Ground,nan,False,False,True,False,False,sitting very still,False,False,False,False,False,False,True,False
-73,40,32E-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,False,True
-73,40,32E-PM-1017-04,PM,10172018,Adult,Gray,Ground Plane,treed area,False,False,False,True,True,nan,False,False,False,False,False,False,False,True
-73,40,2D-PM-1012-02,PM,10122018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,True,False,False
-73,40,6F-PM-1008-05,PM,10082018,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,10B-PM-1014-02,PM,10142018,Adult,Gray,Above Ground,gingko tree by traffic light in front of Strawberry Fields,False,False,False,False,True,nan,False,False,False,False,True,False,False,False
-73,40,3C-PM-1008-02,PM,10082018,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,7F-AM-1008-02,AM,10082018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,38D-AM-1017-02,AM,10172018,Adult,Gray,Ground Plane,nan,False,False,False,False,False,hiding in log,False,False,False,False,False,False,True,False
-73,40,10C-PM-1013-04,PM,10132018,nan,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,26I-PM-1010-02,PM,10102018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,hiding food,False,False,False,False,True,False,True,False
-73,40,10A-AM-1006-03,AM,10062018,Juvenile,Cinnamon,Ground Plane,Bridle Path lawn,False,False,False,True,False,nan,False,False,False,False,False,False,False,False
-73,40,1B-AM-1012-07,AM,10122018,Adult,Cinnamon,Above Ground,on tree trunk,False,True,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,9A-PM-1010-04,PM,10102018,nan,Cinnamon,Above Ground,nan,True,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,3D-AM-1006-03,AM,10062018,Juvenile,Cinnamon,Ground Plane,on top [of] a big rock/boulder in the area,True,False,True,False,False,climbing (rock),False,False,False,False,False,True,False,False
-73,40,37H-AM-1018-03,AM,10182018,Adult,Gray,Above Ground,in a tree with red berries,False,False,False,True,False,nan,False,True,False,False,False,False,False,True
-73,40,7F-AM-1008-09,AM,10082018,Adult,Gray,Above Ground,nan,False,False,True,False,False,playing w/ #8,False,False,False,False,False,False,True,False
-73,40,6A-AM-1006-06,AM,10062018,Adult,Gray,Above Ground,tree,False,False,True,False,False,nan,True,False,False,False,False,False,False,False
-73,40,32I-AM-1013-05,AM,10132018,Adult,Cinnamon,Above Ground,In and below shrub,False,False,True,False,True,nan,False,False,False,True,False,False,True,False
-73,40,7H-PM-1006-02,PM,10062018,Adult,Gray,Above Ground,tree,True,False,True,True,True,nan,False,False,False,False,False,False,True,False
-73,40,2E-PM-1014-05,PM,10142018,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,12F-AM-1020-02,AM,10202018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
-73,40,14E-AM-1008-01,AM,10082018,Adult,Gray,Ground Plane,nan,False,False,False,True,False,walking,False,False,False,False,False,False,False,True
-73,40,4B-PM-1018-03,PM,10182018,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,True,False,False
-73,40,5E-PM-1012-02,PM,10122018,Adult,Cinnamon,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,15F-AM-1007-09,AM,10072018,Adult,Cinnamon,Above Ground,nan,False,False,True,False,True,nan,False,False,False,False,False,False,False,True
-73,40,31F-PM-1007-01,PM,10072018,Adult,Gray,Ground Plane,nan,False,False,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,8B-PM-1012-03,PM,10122018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
-73,40,23D-AM-1013-01,AM,10132018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,True,False,False
-73,40,39H-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
-73,40,38C-AM-1019-04,AM,10192018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,True,True,False,False,False,False,True,False
-73,40,30B-PM-1019-08,PM,10192018,Adult,Gray,Ground Plane,nan,False,False,True,True,True,nan,False,False,False,False,False,False,False,True
-73,40,4F-PM-1013-04,PM,10132018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,3E-PM-1008-05,PM,10082018,Adult,Gray,Ground Plane,nan,False,False,False,True,False,jump,False,False,False,False,False,False,True,False
-73,40,35A-AM-1014-05,AM,10142018,Juvenile,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,5A-PM-1010-01,PM,10102018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,False,False,False
-73,40,33I-AM-1008-03,AM,10082018,Adult,Gray,Above Ground,98th @ edge of park,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,37C-PM-1013-03,PM,10132018,Adult,Gray,nan,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,33B-PM-1010-11,PM,10102018,Adult,Gray,Above Ground,nan,False,False,False,False,False,nan,False,False,False,False,False,False,False,False
-73,40,10G-PM-1017-06,PM,10172018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,37I-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
-73,40,37G-PM-1007-07,PM,10072018,Adult,Gray,Above Ground,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,11G-AM-1012-01,AM,10122018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,13C-PM-1019-01,PM,10192018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,True,False,False,False,False,False,True,False
-73,40,20A-AM-1010-02,AM,10102018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,15A-PM-1017-01,PM,10172018,Adult,Gray,Above Ground,nan,False,False,True,True,False,eating in tree,False,False,False,False,False,False,True,False
-73,40,16E-AM-1014-02,AM,10142018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,True,False,False
-73,40,37E-PM-1006-06,PM,10062018,Adult,Cinnamon,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,22C-AM-1013-01,AM,10132018,Adult,Gray,Above Ground,nan,False,False,False,False,False,"sitting still,tail over back",False,False,False,False,False,False,False,False
-73,40,16F-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,Woods,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
-73,40,8H-AM-1017-04,AM,10172018,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
-73,40,1G-PM-1010-01,PM,10102018,Adult,Gray,Above Ground,nan,False,False,True,True,False,nan,False,False,False,True,False,False,True,False
-73,40,20A-PM-1017-01,PM,10172018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,37B-AM-1018-03,AM,10182018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,15F-PM-1010-03,PM,10102018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,37E-PM-1006-09,PM,10062018,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,False,moseying,False,False,False,False,True,True,False,False
-73,40,35D-PM-1013-03,PM,10132018,Juvenile,Gray,Above Ground,bench,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
-73,40,36I-AM-1017-06,AM,10172018,Adult,Gray,Above Ground,Running down tree,True,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,3I-PM-1013-07,PM,10132018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,12G-PM-1007-04,PM,10072018,nan,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
-73,40,4D-PM-1008-08,PM,10082018,Adult,Cinnamon,Ground Plane,nan,False,False,True,True,True,climbed fence staring at me - went up tree,False,False,False,False,False,False,False,True
-73,40,39H-AM-1007-02,AM,10072018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,True,False,True,False
-73,40,8C-PM-1013-08,PM,10132018,nan,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,15E-PM-1008-05,PM,10082018,Adult,Gray,Above Ground,nan,False,False,False,False,False,sitting,False,True,False,False,False,False,False,False
-73,40,10I-AM-1010-03,AM,10102018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,32I-AM-1013-01,AM,10132018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,True,False,False,True,False
-73,40,19B-PM-1018-05,PM,10182018,Juvenile,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
-73,40,3B-PM-1007-03,PM,10072018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,False,False,False
-73,40,35E-PM-1006-06,PM,10062018,Adult,Gray,Above Ground,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,38C-AM-1019-07,AM,10192018,Adult,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,True,False,False,True
-73,40,19H-AM-1010-05,AM,10102018,Adult,Gray,Ground Plane,near a brush,False,False,False,True,True,nan,False,False,False,False,False,False,False,True
-73,40,32D-PM-1006-09,PM,10062018,Juvenile,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,True,True,False,False
-73,40,39G-PM-1013-04,PM,10132018,Adult,Gray,Ground Plane,nan,False,True,False,True,False,nan,False,False,False,False,False,False,False,False
-73,40,38G-PM-1020-10,PM,10202018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,True,False,False,False,True
-73,40,34I-PM-1010-01,PM,10102018,Adult,Gray,Above Ground,nan,False,False,False,True,False,nan,False,False,False,False,False,False,False,False
-73,40,12A-PM-1013-04,PM,10132018,nan,Gray,Above Ground,nan,False,True,False,False,False,chasing #3,False,False,False,False,False,False,True,False
-73,40,19F-AM-1007-02,AM,10072018,Adult,Cinnamon,Above Ground,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
-73,40,20C-PM-1018-09,PM,10182018,Adult,Cinnamon,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,True,False,False
-73,40,22A-PM-1017-01,PM,10172018,Adult,Gray,Ground Plane,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
-73,40,33I-PM-1006-07,PM,10062018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,36E-AM-1013-03,AM,10132018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,32F-AM-1012-01,AM,10122018,nan,Gray,Ground Plane,nan,False,False,False,False,True,made a back-door escape from dog off-leash,False,False,False,False,False,False,False,True
-73,40,28D-AM-1012-02,AM,10122018,Adult,Black,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,False,True
-73,40,10G-AM-1006-01,AM,10062018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,True,False,True,False
-73,40,39G-PM-1013-07,PM,10132018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,21E-PM-1012-02,PM,10122018,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
-73,40,17E-PM-1018-03,PM,10182018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,14D-AM-1014-03,AM,10142018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,39F-PM-1006-03,PM,10062018,Adult,Gray,Above Ground,lower branch of tree,False,False,False,True,False,nan,False,False,False,False,False,False,False,True
-73,40,10F-PM-1019-11,PM,10192018,Adult,Gray,Ground Plane,Grassy area,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
-73,40,27A-PM-1006-01,PM,10062018,Juvenile,Gray,Above Ground,on a tree,False,False,False,True,True,walking up & down branches,False,False,False,False,False,False,True,False
-73,40,18D-AM-1018-02,AM,10182018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,6A-AM-1006-03,AM,10062018,Adult,Gray,Above Ground,tree,False,True,False,True,False,nan,False,False,False,True,True,False,False,False
-73,40,4E-PM-1008-04,PM,10082018,Adult,Gray,Above Ground,nan,True,True,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,27I-PM-1020-05,PM,10202018,Adult,Gray,Above Ground,In tree,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,10A-PM-1014-04,PM,10142018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,14I-PM-1018-05,PM,10182018,Adult,Gray,Above Ground,nan,False,False,True,True,False,nan,False,False,False,False,True,False,True,False
-73,40,1H-AM-1012-01,AM,10122018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,True,False,True
-73,40,8H-PM-1014-05,PM,10142018,Juvenile,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,True
-73,40,30E-AM-1008-01,AM,10082018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,False,False,True
-73,40,16A-PM-1019-04,PM,10192018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,False,True,False
-73,40,8B-PM-1012-06,PM,10122018,Adult,Gray,Above Ground,on a bench,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,8F-PM-1012-03,PM,10122018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,buried an acorn,False,False,False,False,False,False,True,False
-73,40,11E-AM-1013-02,AM,10132018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,22I-AM-1007-03,AM,10072018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,37G-PM-1007-09,PM,10072018,Adult,Cinnamon,nan,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,15F-AM-1007-04,AM,10072018,Adult,Cinnamon,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,False,False
-73,40,13E-AM-1017-08,AM,10172018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,14D-AM-1014-10,AM,10142018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,7H-AM-1006-06,AM,10062018,Adult,Gray,Above Ground,nan,False,True,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,1H-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,41C-PM-1007-04,PM,10072018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
-73,40,29B-PM-1010-05,PM,10102018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,6D-PM-1020-03,PM,10202018,Juvenile,Gray,Ground Plane,nan,False,True,False,False,False,nan,False,False,False,False,True,False,False,True
-73,40,15B-PM-1017-05,PM,10172018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,18I-AM-1017-03,AM,10172018,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,12D-PM-1014-02,PM,10142018,Adult,Gray,Above Ground,nan,False,False,True,False,False,seems to be grinding teeth on a piece of material (sounds from grinding),False,False,False,False,False,False,True,False
-73,40,26A-PM-1006-05,PM,10062018,Adult,Gray,Above Ground,nan,False,True,False,False,False,nan,False,False,False,False,True,False,False,False
-73,40,32C-PM-1013-03,PM,10132018,Adult,Gray,Ground Plane,nan,False,True,False,False,False,nan,False,False,False,False,True,False,False,False
-73,40,35E-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,True,False,False
-73,40,14D-PM-1019-12,PM,10192018,Adult,Gray,nan,nan,False,False,False,False,False,nan,False,False,False,False,False,False,False,False
-73,40,32B-AM-1017-04,AM,10172018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,True
-73,40,38C-AM-1019-01,AM,10192018,Juvenile,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,15G-PM-1019-11,PM,10192018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
-73,40,11F-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,10G-PM-1017-02,PM,10172018,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
-73,40,34D-PM-1007-02,PM,10072018,Adult,Black,Above Ground,nan,True,False,True,False,False,nan,False,False,False,False,False,False,False,False
-73,40,37G-AM-1014-05,AM,10142018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,30B-AM-1007-02,AM,10072018,Adult,Gray,Above Ground,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
